@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureOutOfBagError numeric

@data

snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,6,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306325,0.270806,0.369242,72.241389,85.288605,1929.222008,1348.259459,580.962549,1.999194,1.39716,0.602034,687.720643,0.712664,35.647564,0,0,0,0,1,734,1,231,?,0,?,?,0.669619,0.322626,0.48601,0.180532,0.819468,0.51399,?,0.48601,?,?,0.728936,0.463438,?,0.48601,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.202073,68.549223,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,472,494,0,48.861284,51.138716,0,0.310074,0.270011,0.367237,72.02901,84.824943,1931.249555,1331.325887,599.923668,1.999223,1.378184,0.621039,692.598321,0.716975,35.862705,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.488613,0.179397,0.820603,0.511387,?,0.488613,?,?,0.731219,0.468289,?,0.488613,0.017,0.001,0.015625,0,15.625,0,3103,2339561,262612,97.515528,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,468,498,0,48.447205,51.552795,0,0.304471,0.271266,0.368187,72.36371,85.0445,1931.249555,1343.971904,587.277651,1.999223,1.391275,0.607948,686.894996,0.711071,35.567387,0,0,0,0,1,735,1,231,?,0,?,?,0.664626,0.319061,0.484472,0.180859,0.819141,0.515528,?,0.484472,?,?,0.728466,0.46598,?,0.484472,0.015,0,0.03125,0,31.25,0,3103,2339561,262612,97.412008,68.73706,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,466,500,0,48.240166,51.759834,0,0.301706,0.270897,0.369318,72.265294,85.305596,1931.249555,1349.571297,581.678259,1.999223,1.397072,0.602151,688.041674,0.712258,35.626762,0,0,0,0,1,735,1,231,?,0,?,?,0.669388,0.322176,0.482402,0.181547,0.818453,0.517598,?,0.482402,?,?,0.728718,0.463253,?,0.482402,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.515528,68.555901,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314688,0.270625,0.367268,72.193586,84.833374,1929.185764,1335.456817,593.728948,1.999156,1.383893,0.615263,689.181217,0.714177,35.723943,0,0,0,0,1,735,1,230,?,0,?,?,0.664626,0.318119,0.492228,0.178393,0.821607,0.507772,?,0.492228,?,?,0.730107,0.468385,?,0.492228,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,96.994819,68.73057,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.307727,0.269265,0.36713,71.830845,84.801432,1929.185764,1325.273294,603.912471,1.999156,1.37334,0.625816,695.104529,0.720316,36.03098,0,0,0,0,1,735,1,230,?,0,?,?,0.670068,0.321678,0.487047,0.180183,0.819817,0.512953,?,0.487047,?,?,0.732701,0.468634,?,0.487047,0.018,0.001,0.03125,0,31.25,0,3103,2339830,262343,97.927461,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,478,487,0,49.533679,50.466321,0,0.318943,0.267195,0.36567,71.278053,84.463562,1929.222008,1306.156847,623.065161,1.999194,1.35353,0.645663,704.49523,0.730047,36.517064,0,0,0,0,1,734,1,231,?,0,?,?,0.675068,0.326271,0.495337,0.177254,0.822746,0.504663,?,0.495337,?,?,0.737199,0.472236,?,0.495337,0.016,0,0,0,0,0,3103,2339830,262343,97.927461,68.341969,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,476,489,0,49.326425,50.673575,0,0.316107,0.26784,0.364204,71.450229,84.124865,1929.222008,1298.522723,630.699284,1.999194,1.345619,0.653574,702.351317,0.727825,36.405935,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.493264,0.178037,0.821963,0.506736,?,0.493264,?,?,0.736578,0.475833,?,0.493264,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,98.238342,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308188,0.270189,0.367814,72.076515,84.958305,1929.243682,1336.741602,592.50208,1.999216,1.385224,0.613992,691.002289,0.716065,35.817263,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.487047,0.179288,0.820712,0.512953,?,0.487047,?,?,0.730786,0.467024,?,0.487047,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.312629,0.270145,0.367989,72.063863,84.997646,1929.304852,1337.400005,591.904847,1.99928,1.385907,0.613373,691.040082,0.716104,35.818087,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.490155,0.178162,0.821838,0.509845,?,0.490155,?,?,0.730714,0.466515,?,0.490155,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.098446,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,7,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.311226,0.270493,0.368035,72.156574,85.008064,1929.304852,1339.222035,590.082817,1.99928,1.387795,0.611485,689.547284,0.714557,35.740712,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.489119,0.17853,0.82147,0.510881,?,0.489119,?,?,0.730035,0.466385,?,0.489119,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.098446,68.626943,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,465,501,0,48.136646,51.863354,0,0.300302,0.272892,0.37186,72.797318,85.892881,1931.249555,1378.619955,552.6296,1.999223,1.427143,0.57208,678.496262,0.702377,35.132501,0,0,0,0,1,735,1,231,?,0,?,?,0.668027,0.32128,0.481366,0.181895,0.818105,0.518634,?,0.481366,?,?,0.723935,0.457046,?,0.481366,0.017,0,0.015625,0,15.625,0,3103,2339561,262612,96.583851,68.60766,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,478,488,0,49.482402,50.517598,0,0.318461,0.266922,0.362963,71.204797,83.837801,1931.249555,1286.46678,644.782775,1.999223,1.331746,0.667477,707.480134,0.732381,36.633284,0,0,0,0,1,735,1,231,?,0,?,?,0.668707,0.321727,0.494824,0.177248,0.822752,0.505176,?,0.494824,?,?,0.738805,0.478897,?,0.494824,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,98.550725,68.581781,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,473,493,0,48.964803,51.035197,0,0.311234,0.269355,0.36696,71.855281,84.762985,1931.152142,1327.618743,603.533398,1.999122,1.374347,0.624776,695.511133,0.719991,36.015346,0,0,0,0,1,736,1,230,?,0,?,?,0.669158,0.320781,0.489648,0.179059,0.820941,0.510352,?,0.489648,?,?,0.732669,0.469098,?,0.489648,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.619048,68.555901,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311879,0.271421,0.367763,72.406104,84.947748,1929.185764,1342.768117,586.417647,1.999156,1.39147,0.607687,685.600333,0.710467,35.538326,0,0,0,0,1,735,1,230,?,0,?,?,0.662585,0.316804,0.490155,0.17913,0.82087,0.509845,?,0.490155,?,?,0.728397,0.467187,?,0.490155,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,96.891192,68.80829,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,478,487,0,49.533679,50.466321,0,0.319621,0.267044,0.363708,71.236599,84.008662,1929.304852,1291.539269,637.765583,1.99928,1.338383,0.660897,705.965675,0.731571,36.591712,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.495337,0.176374,0.823626,0.504663,?,0.495337,?,?,0.738296,0.47701,?,0.495337,0.015,0,0.015625,0,15.625,0,3103,2339830,262343,98.238342,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,474,491,0,49.119171,50.880829,0,0.314044,0.269104,0.367865,71.786172,84.96893,1929.304852,1331.217462,598.087391,1.99928,1.3795,0.61978,695.529206,0.720756,36.050767,0,0,0,0,1,734,1,231,?,0,?,?,0.673025,0.324895,0.491192,0.177782,0.822218,0.508808,?,0.491192,?,?,0.732726,0.466882,?,0.491192,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.305699,68.419689,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,465,500,0,48.186528,51.813472,0,0.301431,0.271661,0.368608,72.468128,85.140597,1929.304852,1347.771438,581.533414,1.99928,1.396654,0.602625,684.405942,0.709229,35.474225,0,0,0,0,1,734,1,231,?,0,?,?,0.664169,0.319061,0.481865,0.181078,0.818922,0.518135,?,0.481865,?,?,0.727596,0.465,?,0.481865,0.015,0.001,0,0,0,0,3103,2339830,262343,97.409326,68.756477,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311939,0.269102,0.367862,71.786926,84.969992,1929.222008,1330.389552,598.832456,1.999194,1.378642,0.620552,695.513134,0.720739,36.051482,0,0,0,0,1,734,1,231,?,0,?,?,0.673025,0.324895,0.490155,0.179067,0.820933,0.509845,?,0.490155,?,?,0.732709,0.466867,?,0.490155,0.018,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.512953,68.419689,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,469,496,0,48.601036,51.398964,0,0.306309,0.270946,0.368485,72.278824,85.113727,1929.222008,1343.59432,585.627688,1.999194,1.392326,0.606868,687.425711,0.712358,35.632276,0,0,0,0,1,734,1,231,?,0,?,?,0.666894,0.320833,0.48601,0.180556,0.819444,0.51399,?,0.48601,?,?,0.728972,0.465255,?,0.48601,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.305699,68.65285,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,8,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,472,493,0,48.911917,51.088083,0,0.310512,0.269493,0.366748,71.891235,84.712628,1929.222008,1324.155265,605.066742,1.999194,1.372182,0.627012,694.301591,0.719484,35.988683,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.489119,0.179471,0.820529,0.510881,?,0.489119,?,?,0.732417,0.469522,?,0.489119,0.015,0,0.015625,0,15.625,0,3103,2339830,262343,97.720207,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307305,0.270082,0.368807,72.047913,85.18761,1931.249555,1342.428183,588.821372,1.999223,1.389677,0.609546,691.685744,0.716031,35.815451,0,0,0,0,1,735,1,231,?,0,?,?,0.671429,0.323529,0.486542,0.180085,0.819915,0.513458,?,0.486542,?,?,0.730454,0.464504,?,0.486542,0.017,0.001,0.015625,0,15.625,0,3103,2339561,262612,97.412008,68.478261,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,471,495,0,48.757764,51.242236,0,0.308717,0.268842,0.367892,71.717189,84.976249,1931.249555,1329.652826,601.59673,1.999223,1.376452,0.622771,697.350511,0.721895,36.108773,0,0,0,0,1,735,1,231,?,0,?,?,0.67415,0.325352,0.487578,0.179714,0.820286,0.512422,?,0.487578,?,?,0.733167,0.466815,?,0.487578,0.015,0,0.015625,0,15.625,0,3103,2339561,262612,97.826087,68.374741,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,470,496,0,48.654244,51.345756,0,0.307043,0.270463,0.368655,72.150832,85.154563,1931.152142,1344.924574,586.227567,1.999122,1.392261,0.606861,690.121086,0.714411,35.736236,0,0,0,0,1,736,1,230,?,0,?,?,0.669158,0.320781,0.486542,0.180138,0.819862,0.513458,?,0.486542,?,?,0.729891,0.464954,?,0.486542,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,97.308489,68.555901,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,473,492,0,49.015544,50.984456,0,0.311895,0.270729,0.36767,72.221477,84.926165,1929.185764,1337.982443,591.203321,1.999156,1.38651,0.612646,688.592461,0.713567,35.693424,0,0,0,0,1,735,1,230,?,0,?,?,0.665306,0.31856,0.490155,0.179114,0.820886,0.509845,?,0.490155,?,?,0.729728,0.467322,?,0.490155,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.098446,68.704663,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,484,481,0,50.15544,49.84456,0,0.327319,0.265685,0.362337,70.875206,83.693799,1929.222008,1276.459861,652.762147,1.999194,1.322756,0.676437,712.229084,0.738061,36.917943,0,0,0,0,1,734,1,231,?,0,?,?,0.672343,0.324438,0.501554,0.175115,0.824885,0.498446,?,0.501554,?,?,0.741425,0.480415,?,0.501554,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,98.341969,68.445596,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,6,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,475,490,0,49.222798,50.777202,0,0.314712,0.267945,0.36461,71.478307,84.218863,1929.222008,1301.69069,627.531317,1.999194,1.348902,0.650292,701.748505,0.727201,36.374689,0,0,0,0,1,734,1,231,?,0,?,?,0.668937,0.322176,0.492228,0.178393,0.821607,0.507772,?,0.492228,?,?,0.736212,0.474812,?,0.492228,0.017,0,0.015625,0,15.625,0,3103,2339830,262343,98.238342,68.57513,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,7,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,471,494,0,48.80829,51.19171,0,0.30913,0.269903,0.368352,72.000511,85.083019,1929.222008,1337.543628,591.67838,1.999194,1.386056,0.613138,691.915705,0.717011,35.865012,0,0,0,0,1,734,1,231,?,0,?,?,0.670981,0.323529,0.488083,0.179804,0.820196,0.511917,?,0.488083,?,?,0.730998,0.465625,?,0.488083,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,97.409326,68.497409,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,8,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308414,0.270984,0.367336,72.287591,84.846787,1929.304852,1336.288298,593.016554,1.99928,1.384755,0.614525,687.753596,0.712698,35.647741,0,0,0,0,1,734,1,231,?,0,?,?,0.663488,0.318621,0.487047,0.179278,0.820722,0.512953,?,0.487047,?,?,0.729381,0.468145,?,0.487047,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.305699,68.782383,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,9,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,470,495,0,48.704663,51.295337,0,0.308435,0.270053,0.367605,72.039144,84.908803,1929.304852,1332.925351,596.379501,1.99928,1.38127,0.61801,691.623179,0.716708,35.84831,0,0,0,0,1,734,1,231,?,0,?,?,0.668256,0.321727,0.487047,0.179255,0.820745,0.512953,?,0.487047,?,?,0.731029,0.467409,?,0.487047,0.016,0,0.015625,0,15.625,0,3103,2339830,262343,97.512953,68.601036,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,9,10,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,466,499,0,48.290155,51.709845,0,0.30281,0.273233,0.369564,72.887631,85.361264,1929.304852,1363.879294,565.425558,1.99928,1.413346,0.585933,677.292446,0.701857,35.105517,0,0,0,0,1,734,1,231,?,0,?,?,0.660082,0.316438,0.482902,0.180728,0.819272,0.517098,?,0.482902,?,?,0.724239,0.462706,?,0.482902,0.015,0.001,0.015625,0,15.625,0,3103,2339830,262343,96.683938,68.911917,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,1,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,471,495,0,48.757764,51.242236,0,0.308709,0.268644,0.367094,71.664127,84.791835,1931.249555,1322.933799,608.315756,1.999223,1.369497,0.629726,698.523626,0.723109,36.169516,0,0,0,0,1,735,1,231,?,0,?,?,0.672789,0.324438,0.487578,0.17973,0.82027,0.512422,?,0.487578,?,?,0.733869,0.468725,?,0.487578,0.019,0,0.03125,0,31.25,0,3103,2339561,262612,98.033126,68.426501,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,2,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,482,484,0,49.89648,50.10352,0,0.324059,0.266113,0.362446,70.98918,83.718222,1931.249555,1279.608412,651.641143,1.999223,1.324646,0.674577,711.101161,0.73613,36.820781,0,0,0,0,1,735,1,231,?,0,?,?,0.670748,0.323077,0.498965,0.175787,0.824213,0.501035,?,0.498965,?,?,0.740541,0.480118,?,0.498965,0.016,0,0.015625,0,15.625,0,3103,2339561,262612,98.447205,68.504141,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,3,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8687,966,462,504,0,47.826087,52.173913,0,0.296108,0.272805,0.371488,72.774238,85.806853,1931.249555,1374.602278,556.647277,1.999223,1.422984,0.576239,679.052348,0.702953,35.161295,0,0,0,0,1,735,1,231,?,0,?,?,0.667347,0.320833,0.478261,0.182993,0.817007,0.521739,?,0.478261,?,?,0.724246,0.45794,?,0.478261,0.015,0,0.015625,0,15.625,0,3103,2339561,262612,96.99793,68.63354,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,4,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,480,485,0,49.740933,50.259067,0,0.322415,0.267037,0.363697,71.234731,84.006124,1929.304852,1292.131657,637.173195,1.99928,1.338997,0.660283,705.978445,0.731584,36.592374,0,0,0,0,1,734,1,231,?,0,?,?,0.6703,0.323077,0.497409,0.175649,0.824351,0.502591,?,0.497409,?,?,0.738321,0.477058,?,0.497409,0.015,0,0.015625,0,15.625,0,3103,2339830,262343,98.031088,68.523316,?,?
snake_game-weka.filters.unsupervised.attribute.Remove-R31-weka.filters.supervised.instance.Resample-B0.0-S1-Z80.0-no-replacement,10,5,weka.classifiers.trees.DecisionStump,'',1618384535950391,20250328.1801,8688,965,477,488,0,49.430052,50.569948,0,0.318212,0.268283,0.364643,71.567117,84.22473,1929.304852,1304.507629,624.797223,1.99928,1.351821,0.647458,700.30374,0.725703,36.298242,0,0,0,0,1,734,1,231,?,0,?,?,0.667575,0.32128,0.494301,0.176742,0.823258,0.505699,?,0.494301,?,?,0.73558,0.474754,?,0.494301,0.015,0,0.015625,0,15.625,0,3103,2339830,262343,97.823834,68.626943,?,?
